::ffff:157.55.39.227 - - [21/Jun/2023:00:03:35 +0000] "GET /OrindaPrelimScheduleFall2019.pdf HTTP/1.1" 404 171 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:16.171.56.155 - - [21/Jun/2023:04:02:57 +0000] "GET /ie7/ie7-standard-p.js HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.0 Safari/532.5"
::ffff:16.171.56.155 - - [21/Jun/2023:04:02:57 +0000] "GET /common.js HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3881.0 Safari/537.36"
::ffff:16.171.56.155 - - [21/Jun/2023:04:03:12 +0000] "GET /ie7/ie7-standard-p.js HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-N950F Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36"
::ffff:16.171.56.155 - - [21/Jun/2023:04:03:12 +0000] "GET /common.js HTTP/1.1" 404 148 "-" "BlackBerry8300/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/107 UP.Link/6.2.3.15.0"
::ffff:16.171.56.155 - - [21/Jun/2023:04:03:12 +0000] "GET //maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js HTTP/1.1" 404 199 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/76.0.3809.81 Mobile/15E148 Safari/605.1"
::ffff:16.171.56.155 - - [21/Jun/2023:04:03:12 +0000] "GET //code.jquery.com/jquery-3.2.1.slim.min.js HTTP/1.1" 404 180 "-" "Mozilla/5.0 (Linux; Android 9; ONEPLUS A5000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36"
::ffff:16.171.56.155 - - [21/Jun/2023:04:03:12 +0000] "GET /dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 170 "-" "Mozilla/5.0 (Linux; Android 5.0; SM-G900F Build/LRX21T; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/45.0.2454.95 Mobile Safari/537.36"
::ffff:16.171.56.155 - - [21/Jun/2023:04:03:12 +0000] "GET //cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js HTTP/1.1" 404 205 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.108 Safari/537.36 UCBrowser/12.13.0.1207"
::ffff:16.171.56.155 - - [21/Jun/2023:04:03:12 +0000] "GET //cdn.js HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Linux; Android 9; Pixel XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
::ffff:16.171.56.155 - - [21/Jun/2023:04:03:12 +0000] "GET //code.jquery.com/jquery-3.2.1.min.js HTTP/1.1" 404 175 "-" "Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaN8-00/014.002; Profile/MIDP-2.1 Configuration/CLDC-1.1; en-us) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.6.4 3gpp-gba"
::ffff:114.119.158.216 - - [21/Jun/2023:04:12:59 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:159.89.34.207 - - [21/Jun/2023:04:34:51 +0000] "GET / HTTP/1.0" 200 57394 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
::ffff:185.180.143.79 - - [21/Jun/2023:04:36:39 +0000] "GET /cgi-mod/index.cgi HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:162.243.134.10 - - [21/Jun/2023:04:44:16 +0000] "GET /manager/html HTTP/1.1" 404 151 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:43.155.118.219 - - [21/Jun/2023:04:45:35 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:176.123.1.54 - - [21/Jun/2023:04:47:30 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:176.123.1.54 - - [21/Jun/2023:04:47:31 +0000] "GET /wp-content/ HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:159.89.34.207 - - [21/Jun/2023:04:59:08 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
::ffff:159.89.34.207 - - [21/Jun/2023:04:59:08 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "http://34.212.47.6/" "Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
::ffff:45.156.129.7 - - [21/Jun/2023:05:01:28 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:114.119.148.120 - - [21/Jun/2023:05:04:42 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:185.254.196.173 - - [21/Jun/2023:05:38:51 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.254.196.173 - - [21/Jun/2023:05:38:51 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:45.79.171.66 - - [21/Jun/2023:05:43:05 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:135.125.244.48 - - [21/Jun/2023:05:45:23 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.244.48 - - [21/Jun/2023:05:45:23 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:17.241.227.206 - - [21/Jun/2023:05:53:24 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
::ffff:54.36.149.68 - - [21/Jun/2023:05:59:25 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.11 - - [21/Jun/2023:05:59:26 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:43.155.118.219 - - [21/Jun/2023:06:02:35 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:01 +0000] "GET /wp-login.php HTTP/1.1" 404 151 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:01 +0000] "GET /?author=1 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:02 +0000] "GET /?author=2 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:03 +0000] "GET /?author=3 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:05 +0000] "GET /?author=4 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:06 +0000] "GET /?author=5 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:08 +0000] "GET /?author=6 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:10 +0000] "GET /?author=7 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:12 +0000] "GET /?author=8 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:14 +0000] "GET /?author=9 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:15 +0000] "GET /?author=10 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:17 +0000] "GET /?author=11 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:19 +0000] "GET /?author=12 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:21 +0000] "GET /?author=13 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:22 +0000] "GET /?author=14 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:26 +0000] "GET /?author=15 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:30 +0000] "GET /?author=16 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:34 +0000] "GET /?author=17 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:37 +0000] "GET /?author=18 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:39 +0000] "GET /?author=19 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:129.211.170.135 - - [21/Jun/2023:06:07:41 +0000] "GET /?author=20 HTTP/1.1" 200 57394 "-" "Apache-HttpClient/4.5.2 (Java/1.8.0_161)"
::ffff:114.119.157.3 - - [21/Jun/2023:06:08:44 +0000] "GET /images/tournaments/2022LEAGUEDivisions.pdf HTTP/1.1" 200 766218 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:34.140.130.61 - - [21/Jun/2023:06:09:22 +0000] "GET / HTTP/1.1" 200 57394 "-" "python-requests/2.31.0"
::ffff:162.216.149.200 - - [21/Jun/2023:06:16:09 +0000] "GET / HTTP/1.1" 200 57394 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:36 +0000] "GET / HTTP/1.1" 200 57394 "https://www.google.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:36 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:36 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 200 34167 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 200 35262 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 200 36421 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/dragon-trans.png HTTP/1.1" 200 85661 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/schools/marinkaratedomap.jpg HTTP/1.1" 200 32400 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/schools/earhartkaratedomap.jpg HTTP/1.1" 200 41366 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/schools/manzanitakaratedomap.jpg HTTP/1.1" 200 55402 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/schools/martinezkaratedomap.jpg HTTP/1.1" 200 37724 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:37 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:41 +0000] "GET /images/tiger.bmp HTTP/1.1" 200 311274 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:44 +0000] "GET /images/wadokikai%20kanji.jpg HTTP/1.1" 200 35066 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:172.59.129.175 - - [21/Jun/2023:06:35:55 +0000] "GET /images/wadokikai%20kanji.jpg HTTP/1.1" 200 35066 "https://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1"
::ffff:74.82.47.5 - - [21/Jun/2023:06:53:23 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36"
::ffff:74.82.47.5 - - [21/Jun/2023:07:01:07 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
::ffff:54.36.112.44 - - [21/Jun/2023:07:01:33 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:54.36.112.44 - - [21/Jun/2023:07:01:34 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:74.82.47.5 - - [21/Jun/2023:07:02:59 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36"
::ffff:74.82.47.5 - - [21/Jun/2023:07:04:47 +0000] "GET /api/v2/static/not.found HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36"
::ffff:74.82.47.5 - - [21/Jun/2023:07:05:08 +0000] "GET /remote/login?lang=en HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; rv:110.0) Gecko/20100101 Firefox/110.0"
::ffff:185.254.196.173 - - [21/Jun/2023:07:06:15 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.254.196.173 - - [21/Jun/2023:07:06:16 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:74.82.47.5 - - [21/Jun/2023:07:06:16 +0000] "GET /geoserver/web/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; rv:110.0) Gecko/20100101 Firefox/110.0"
::ffff:54.218.50.219 - - [21/Jun/2023:07:09:38 +0000] "GET /_profiler/phpinfo HTTP/1.1" 404 156 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:54.218.50.219 - - [21/Jun/2023:07:09:38 +0000] "GET /yuuki?pp=env HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
::ffff:54.218.50.219 - - [21/Jun/2023:07:09:38 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:54.218.50.219 - - [21/Jun/2023:07:09:38 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:17 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /images/JohnArce.jpg HTTP/1.1" 200 13951 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /resources HTTP/1.1" 200 194907 "https://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /images/tm.jpg HTTP/1.1" 200 25020 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /images/books/MBS2.jpg HTTP/1.1" 200 15317 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /images/books/MBS.gif HTTP/1.1" 200 13195 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /images/books/karatebook.jpg HTTP/1.1" 200 7644 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /images/books/ZenMeditation.jpg HTTP/1.1" 200 3760 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /images/dragon-trans.png HTTP/1.1" 200 85661 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /images/books/KarateDoZen.jpg HTTP/1.1" 200 2677 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
::ffff:24.23.179.229 - - [21/Jun/2023:07:10:18 +0000] "GET /images/books/bookoffiverings.jpg HTTP/1.1" 200 2940 "https://www.wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1"
