::ffff:205.210.31.8 - - [26/Apr/2023:00:00:26 +0000] "GET / HTTP/1.0" 200 58146 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /js/common.js HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/schools/marinkaratedomap.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/schools/earhartkaratedomap.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/schools/martinezkaratedomap.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/schools/manzanitakaratedomap.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:09 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /css/wadokikai.css HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/JohnArce.jpg HTTP/1.1" 200 13951 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/tm.jpg HTTP/1.1" 200 25020 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /resources HTTP/1.1" 200 194907 "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/MBS2.jpg HTTP/1.1" 200 15317 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/KarateDoZen.jpg HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/MBS.gif HTTP/1.1" 200 13195 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/ZenMeditation.jpg HTTP/1.1" 200 3760 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/karatebook.jpg HTTP/1.1" 200 7644 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/bookoffiverings.jpg HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /js/common.js HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/dummies.jpg HTTP/1.1" 200 3631 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/dojoWisdom.jpg HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/saibook.jpg HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/bobook.gif HTTP/1.1" 200 6919 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/shotokanSecrets.jpg HTTP/1.1" 200 4046 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:11 +0000] "GET /images/books/guide20.jpg HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:12 +0000] "GET /images/books/karatedo.jpg HTTP/1.1" 200 3442 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:12 +0000] "GET /images/books/emptyHand.jpg HTTP/1.1" 200 12021 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:12 +0000] "GET /images/books/karatedojo.jpg HTTP/1.1" 200 3457 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:12 +0000] "GET /images/books/movingzen.jpg HTTP/1.1" 200 3578 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:12 +0000] "GET /images/books/grappingmethod.jpg HTTP/1.1" 200 4025 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:12 +0000] "GET /images/books/artofwar.jpg HTTP/1.1" 200 22573 "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:12 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:15 +0000] "GET /images/tiger.bmp HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:98.210.234.117 - - [26/Apr/2023:04:36:43 +0000] "GET /images/tiger.bmp HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36"
::ffff:45.79.171.66 - - [26/Apr/2023:04:36:51 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:167.248.133.52 - - [26/Apr/2023:04:38:48 +0000] "GET / HTTP/1.1" 200 58146 "-" "-"
::ffff:167.248.133.52 - - [26/Apr/2023:04:38:48 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:167.248.133.52 - - [26/Apr/2023:04:38:48 +0000] "PRI * HTTP/2.0" - - "-" "-"
::ffff:167.248.133.52 - - [26/Apr/2023:04:38:48 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:167.248.133.52 - - [26/Apr/2023:04:38:48 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:185.189.114.116 - - [26/Apr/2023:04:43:12 +0000] "GET / HTTP/1.0" 200 58146 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 Kinza/4.7.2"
::ffff:185.189.114.116 - - [26/Apr/2023:04:43:13 +0000] "POST /sendemail HTTP/1.0" 302 40 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 Kinza/4.7.2"
::ffff:185.189.114.116 - - [26/Apr/2023:04:43:13 +0000] "GET /?err=error HTTP/1.0" 200 58698 "http://wadokikai.org/?err=error#signup" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 Kinza/4.7.2"
::ffff:41.77.118.98 - - [26/Apr/2023:04:46:56 +0000] "GET /wp-login.php HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96"
::ffff:43.155.118.219 - - [26/Apr/2023:04:48:04 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:193.32.162.159 - - [26/Apr/2023:05:02:05 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
::ffff:193.32.162.159 - - [26/Apr/2023:05:02:10 +0000] "GET /dispatch.asp HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
::ffff:135.125.244.48 - - [26/Apr/2023:05:07:45 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.244.48 - - [26/Apr/2023:05:07:45 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:79.124.59.170 - - [26/Apr/2023:05:18:05 +0000] "GET / HTTP/1.0" 200 58146 "-" "masscan/1.3 (https://github.com/robertdavidgraham/masscan)"
::ffff:17.241.227.161 - - [26/Apr/2023:05:30:34 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
::ffff:157.55.39.213 - - [26/Apr/2023:05:35:31 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:193.32.162.159 - - [26/Apr/2023:05:39:40 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
::ffff:193.32.162.159 - - [26/Apr/2023:05:39:45 +0000] "GET /dispatch.asp HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
::ffff:54.36.112.44 - - [26/Apr/2023:05:40:09 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:54.36.112.44 - - [26/Apr/2023:05:40:10 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:66.249.70.86 - - [26/Apr/2023:05:47:54 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.70.90 - - [26/Apr/2023:05:47:55 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.70.81 - - [26/Apr/2023:05:47:55 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.70.81 - - [26/Apr/2023:05:47:55 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:135.125.244.48 - - [26/Apr/2023:05:52:47 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.244.48 - - [26/Apr/2023:05:52:47 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:45.79.171.66 - - [26/Apr/2023:05:56:21 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:45.79.171.66 - - [26/Apr/2023:05:56:26 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:18.216.115.46 - - [26/Apr/2023:05:56:49 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"
::ffff:18.216.115.46 - - [26/Apr/2023:05:56:49 +0000] "HEAD / HTTP/1.1" 200 58146 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"
::ffff:18.216.115.46 - - [26/Apr/2023:05:56:50 +0000] "GET / HTTP/1.1" 200 58146 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"
::ffff:18.216.115.46 - - [26/Apr/2023:05:56:50 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "http://wadokikai.org/" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"
::ffff:18.216.115.46 - - [26/Apr/2023:05:56:50 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"
::ffff:18.216.115.46 - - [26/Apr/2023:05:56:51 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"
::ffff:51.222.253.13 - - [26/Apr/2023:06:00:05 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.12 - - [26/Apr/2023:06:00:06 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:43.155.118.219 - - [26/Apr/2023:06:07:14 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:107.172.233.156 - - [26/Apr/2023:06:08:29 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:107.172.233.156 - - [26/Apr/2023:06:08:29 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 200 34167 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 200 35262 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 200 36421 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/dragon-trans.png HTTP/1.1" 200 85661 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/schools/marinkaratedomap.jpg HTTP/1.1" 200 32400 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/promotions/AFSPrelimSchedule.pdf HTTP/1.1" 200 59642 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/schools/earhartkaratedomap.jpg HTTP/1.1" 200 41366 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/schools/manzanitakaratedomap.jpg HTTP/1.1" 200 55402 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:99.88.47.159 - - [26/Apr/2023:06:19:11 +0000] "GET /images/schools/martinezkaratedomap.jpg HTTP/1.1" 200 37724 "http://www.wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
