::ffff:185.196.220.70 - - [01/Sep/2022:00:01:07 +0000] "GET / HTTP/1.1" 200 57721 "-" "Linux Gnu (cow)"
::ffff:120.92.147.164 - - [01/Sep/2022:05:06:33 +0000] "GET /public/index.php HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:120.92.147.164 - - [01/Sep/2022:05:06:33 +0000] "GET /TP/html/public/index.php HTTP/1.1" 404 163 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:120.92.147.164 - - [01/Sep/2022:05:06:34 +0000] "GET /elrekt.php HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:120.92.147.164 - - [01/Sep/2022:05:06:34 +0000] "GET /index.php HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:120.92.147.164 - - [01/Sep/2022:05:06:35 +0000] "GET / HTTP/1.1" 200 57721 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:167.248.133.47 - - [01/Sep/2022:05:07:46 +0000] "GET / HTTP/1.1" 200 57721 "-" "-"
::ffff:167.248.133.47 - - [01/Sep/2022:05:07:46 +0000] "GET / HTTP/1.1" 200 57721 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:167.248.133.47 - - [01/Sep/2022:05:07:46 +0000] "PRI * HTTP/2.0" - - "-" "-"
::ffff:167.248.133.47 - - [01/Sep/2022:05:07:46 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "Go-http-client/1.1"
::ffff:167.248.133.47 - - [01/Sep/2022:05:07:46 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Go-http-client/1.1"
::ffff:45.119.210.86 - - [01/Sep/2022:05:13:37 +0000] "GET /oam/server/opensso/sessionservice HTTP/1.1" 404 172 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2117.157 Safari/537.36"
::ffff:192.241.194.29 - - [01/Sep/2022:05:14:20 +0000] "GET /owa/auth/x.js HTTP/1.1" 404 152 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:192.241.210.211 - - [01/Sep/2022:05:14:42 +0000] "GET /owa/auth/logon.aspx HTTP/1.1" 404 158 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:207.46.13.143 - - [01/Sep/2022:05:17:52 +0000] "GET /resources HTTP/1.1" 200 194906 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:192.241.218.79 - - [01/Sep/2022:05:18:58 +0000] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 404 214 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:66.249.79.174 - - [01/Sep/2022:05:26:09 +0000] "GET / HTTP/1.1" 200 57721 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:207.46.13.74 - - [01/Sep/2022:05:28:10 +0000] "GET / HTTP/1.1" 200 57721 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:135.125.246.189 - - [01/Sep/2022:05:32:31 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.189 - - [01/Sep/2022:05:32:31 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:40.77.167.96 - - [01/Sep/2022:05:35:13 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:207.46.13.173 - - [01/Sep/2022:05:35:21 +0000] "GET / HTTP/1.1" 200 57721 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:135.125.244.48 - - [01/Sep/2022:05:43:07 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.244.48 - - [01/Sep/2022:05:43:07 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:67.160.201.88 - - [01/Sep/2022:05:55:43 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/40.2  Mobile/15E148 Safari/605.1.15"
::ffff:66.249.66.63 - - [01/Sep/2022:05:59:40 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.63 - - [01/Sep/2022:05:59:40 +0000] "GET / HTTP/1.1" 200 57721 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.101 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:44 +0000] "GET /wp-load.php HTTP/1.1" 404 150 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:44 +0000] "GET /style.php HTTP/1.1" 404 148 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:45 +0000] "GET /wp-admin/style.php HTTP/1.1" 404 157 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:45 +0000] "GET /s_e.php HTTP/1.1" 404 146 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:45 +0000] "GET /s_ne.php HTTP/1.1" 404 147 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:46 +0000] "GET /1index.php HTTP/1.1" 404 149 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:46 +0000] "GET /radio.php HTTP/1.1" 404 148 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:47 +0000] "GET /doc.php HTTP/1.1" 404 146 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:48 +0000] "GET /wp_wrong_datlib.php HTTP/1.1" 404 158 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:48 +0000] "GET /beence.php HTTP/1.1" 404 149 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:49 +0000] "GET /ups.php HTTP/1.1" 404 146 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:49 +0000] "GET /wp-signin.php?dizo&ping HTTP/1.1" 404 152 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:53 +0000] "GET /media-admin.php HTTP/1.1" 404 154 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:54 +0000] "GET /export.php HTTP/1.1" 404 149 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:07:55 +0000] "GET /wp-content/export.php HTTP/1.1" 404 160 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:00 +0000] "GET /wp-includes/wp-class.php HTTP/1.1" 404 163 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:05 +0000] "GET /wp-includes/wp-atom.php HTTP/1.1" 404 162 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:06 +0000] "GET /wp-includes/images/css.php HTTP/1.1" 404 165 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:07 +0000] "GET /wp-includes/css/css.php HTTP/1.1" 404 162 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:07 +0000] "GET /defau1t.php HTTP/1.1" 404 150 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:11 +0000] "GET /moduless.php HTTP/1.1" 404 151 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:12 +0000] "GET /wp-booking.php HTTP/1.1" 404 153 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:15 +0000] "GET /wp-content/plugins/backup_index.php HTTP/1.1" 404 174 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:16 +0000] "GET /wp-content/mu-plugins/db-safe-mode.php HTTP/1.1" 404 177 "www.bing.com" "wp_is_mobile"
::ffff:40.77.167.96 - - [01/Sep/2022:06:08:16 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:40.77.167.96 - - [01/Sep/2022:06:08:17 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:20 +0000] "GET /wp-includes/css/wp-config.php HTTP/1.1" 404 168 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:20 +0000] "GET /config.bak.php HTTP/1.1" 404 153 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:21 +0000] "GET /wp-content/themes/config.bak.php HTTP/1.1" 404 171 "www.bing.com" "wp_is_mobile"
::ffff:207.46.13.188 - - [01/Sep/2022:06:08:23 +0000] "GET / HTTP/1.1" 200 57721 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:24 +0000] "GET /legion.php HTTP/1.1" 404 149 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:25 +0000] "GET /wp-content/plugins/wpconfig.bak.php?act=sf HTTP/1.1" 404 174 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:29 +0000] "GET /wp-plugins.php HTTP/1.1" 404 153 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:34 +0000] "GET /gank.php.PhP HTTP/1.1" 404 151 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:34 +0000] "GET /wp-content/db-cache.php HTTP/1.1" 404 162 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:38 +0000] "GET /archives.php HTTP/1.1" 404 151 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:42 +0000] "GET /defau11.php HTTP/1.1" 404 150 "www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:43 +0000] "GET /wp-content/outcms.php?up HTTP/1.1" 404 160 "www.bing.com" "wp_is_mobile"
::ffff:207.46.13.173 - - [01/Sep/2022:06:08:44 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:47 +0000] "GET /system_log.php?bala=up HTTP/1.1" 404 153 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:48 +0000] "GET /wp-backup-sql-302.php HTTP/1.1" 404 160 "www.bing.com" "wp_is_mobile"
::ffff:40.77.167.22 - - [01/Sep/2022:06:08:48 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:52 +0000] "GET /error.php?phpshells HTTP/1.1" 404 148 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:53 +0000] "GET /ALFA_DATA HTTP/1.1" 404 148 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:53 +0000] "GET /alfacgiapi HTTP/1.1" 404 149 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:08:57 +0000] "GET /cgialfa HTTP/1.1" 404 146 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:02 +0000] "GET /.well-known/ALFA_DATA HTTP/1.1" 404 160 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:03 +0000] "GET /.well-known/alfacgiapi HTTP/1.1" 404 161 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:04 +0000] "GET /.well-known/cgialfa HTTP/1.1" 404 158 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:06 +0000] "GET /wp-content/uploads/ALFA_DATA HTTP/1.1" 404 167 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:07 +0000] "GET /wp-content/uploads/alfacgiapi HTTP/1.1" 404 168 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:08 +0000] "GET /wp-content/uploads/cgialfa HTTP/1.1" 404 165 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:09 +0000] "GET /wp-includes/ALFA_DATA HTTP/1.1" 404 160 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:10 +0000] "GET /wp-includes/alfacgiapi HTTP/1.1" 404 161 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:11 +0000] "GET /wp-includes/cgialfa HTTP/1.1" 404 158 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:13 +0000] "GET /wp-admin/ALFA_DATA HTTP/1.1" 404 157 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:14 +0000] "GET /wp-admin/alfacgiapi HTTP/1.1" 404 158 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:14 +0000] "GET /wp-admin/cgialfa HTTP/1.1" 404 155 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:16 +0000] "GET /wp-content/ALFA_DATA HTTP/1.1" 404 159 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:17 +0000] "GET /wp-content/alfacgiapi HTTP/1.1" 404 160 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:18 +0000] "GET /wp-content/cgialfa HTTP/1.1" 404 157 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:19 +0000] "GET /templates/beez3/ALFA_DATA HTTP/1.1" 404 164 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:20 +0000] "GET /templates/beez3/alfacgiapi HTTP/1.1" 404 165 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:20 +0000] "GET /templates/beez3/cgialfa HTTP/1.1" 404 162 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:21 +0000] "GET /sites/default/files/ALFA_DATA HTTP/1.1" 404 168 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:22 +0000] "GET /sites/default/files/alfacgiapi HTTP/1.1" 404 169 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:24 +0000] "GET /sites/default/files/cgialfa HTTP/1.1" 404 166 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:25 +0000] "GET /admin/controller/extension/extension/ALFA_DATA HTTP/1.1" 404 185 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:26 +0000] "GET /admin/controller/extension/extension/alfacgiapi HTTP/1.1" 404 186 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:27 +0000] "GET /admin/controller/extension/extension/cgialfa HTTP/1.1" 404 183 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:28 +0000] "GET /wp-content/plugins/ubh/up.php HTTP/1.1" 404 168 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:29 +0000] "GET /index.php?3x=3x HTTP/1.1" 404 148 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:30 +0000] "GET /olux.php HTTP/1.1" 404 147 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:30 +0000] "GET /xleet.php HTTP/1.1" 404 148 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:31 +0000] "GET /wso.php HTTP/1.1" 404 146 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:32 +0000] "GET /shell.php HTTP/1.1" 404 148 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:32 +0000] "GET /up.php HTTP/1.1" 404 145 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:33 +0000] "GET /upload.php HTTP/1.1" 404 149 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:33 +0000] "GET /1.php HTTP/1.1" 404 144 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:33 +0000] "GET /x.php HTTP/1.1" 404 144 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:34 +0000] "GET /z.php HTTP/1.1" 404 144 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:35 +0000] "GET /a.php HTTP/1.1" 404 144 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:36 +0000] "GET /test.php HTTP/1.1" 404 147 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:36 +0000] "GET /wp.php HTTP/1.1" 404 145 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:36 +0000] "GET /alfa.php HTTP/1.1" 404 147 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:37 +0000] "GET /config.php HTTP/1.1" 404 149 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:37 +0000] "GET /templates/beez3/index.php HTTP/1.1" 404 164 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:37 +0000] "GET /about.php HTTP/1.1" 404 148 "www.bing.com" "wp_is_mobile"
::ffff:20.150.151.99 - - [01/Sep/2022:06:09:38 +0000] "GET /shells.php HTTP/1.1" 404 149 "www.bing.com" "wp_is_mobile"
::ffff:185.254.196.115 - - [01/Sep/2022:06:16:33 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.254.196.115 - - [01/Sep/2022:06:16:33 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:66.249.79.165 - - [01/Sep/2022:06:25:04 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.79.165 - - [01/Sep/2022:06:25:04 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.79.180 - - [01/Sep/2022:06:25:04 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.79.172 - - [01/Sep/2022:06:25:04 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.79.187 - - [01/Sep/2022:06:25:04 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.79.184 - - [01/Sep/2022:06:25:04 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.79.174 - - [01/Sep/2022:06:25:04 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.79.191 - - [01/Sep/2022:06:25:04 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:80.87.206.250 - - [01/Sep/2022:06:26:02 +0000] "GET / HTTP/1.1" 200 57721 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
::ffff:80.87.206.250 - - [01/Sep/2022:06:26:02 +0000] "GET /Public/home/js/check.js HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
::ffff:80.87.206.250 - - [01/Sep/2022:06:26:02 +0000] "GET /static/admin/javascript/hetong.js HTTP/1.1" 404 172 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
::ffff:162.255.116.17 - - [01/Sep/2022:06:29:57 +0000] "GET /remote/fgt_lang?lang=/../../../..//////////dev/cmdb/sslvpn_websession HTTP/1.1" 404 154 "-" "Python-urllib/3.8"
::ffff:40.77.167.22 - - [01/Sep/2022:06:43:08 +0000] "GET /images/andrea.jpg HTTP/1.1" 404 156 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:20.191.45.212 - - [01/Sep/2022:06:50:27 +0000] "GET / HTTP/1.1" 200 57721 "http://wadokikai.org/" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)"
::ffff:20.191.45.212 - - [01/Sep/2022:06:50:27 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "http://wadokikai.org/images/favicon.ico" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)"
::ffff:40.77.167.34 - - [01/Sep/2022:07:15:22 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:86.104.135.113 - - [01/Sep/2022:07:16:31 +0000] "GET / HTTP/1.1" 200 57721 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
::ffff:171.22.30.251 - - [01/Sep/2022:07:18:11 +0000] "GET /cpanel HTTP/1.1" 404 145 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
::ffff:171.22.30.251 - - [01/Sep/2022:07:19:18 +0000] "GET /cpanel HTTP/1.1" 404 145 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
::ffff:91.232.193.238 - - [01/Sep/2022:07:31:20 +0000] "GET / HTTP/1.1" 200 57721 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
::ffff:157.55.39.54 - - [01/Sep/2022:07:34:05 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
