::ffff:40.77.167.4 - - [12/Nov/2022:00:22:46 +0000] "GET /index.php?pageId=1 HTTP/1.1" 404 148 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/instructors/amastroianni.jpg HTTP/1.1" 200 78389 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/instructors/amahalatinia.jpg HTTP/1.1" 200 84763 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/instructors/fnavarro.jpg HTTP/1.1" 200 7268 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/instructors/wkklogo.png HTTP/1.1" 200 35114 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/schools/alamedakaratedo.jpg HTTP/1.1" 200 86185 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/fbpic.webp HTTP/1.1" 200 986 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/igpic.webp HTTP/1.1" 200 1328 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/schools/harborbaykaratedo.jpg HTTP/1.1" 200 77464 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/schools/corpuzkaratedo.jpg HTTP/1.1" 200 65837 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/schools/orindakaratedo.jpg HTTP/1.1" 200 264927 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/schools/nunleykaratedo.jpg HTTP/1.1" 200 77040 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/schools/dcakaratedo.jpg HTTP/1.1" 200 458708 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/schools/earhartkaratedo.jpg HTTP/1.1" 200 35835 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/schools/marinkaratedo.jpeg HTTP/1.1" 200 104735 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/schools/zoomdonkaratedo.jpg HTTP/1.1" 200 32454 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:45 +0000] "GET /images/schools/zoomsfbakaratedo.jpg HTTP/1.1" 200 259024 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:46 +0000] "GET /images/schools/martinezkaratedo.jpg HTTP/1.1" 200 1754187 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:209.89.92.180 - - [12/Nov/2022:05:07:46 +0000] "GET /images/schools/manzanitakaratedo.jpg HTTP/1.1" 200 1829058 "http://www.wadokikai.org/schools" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
::ffff:51.222.253.18 - - [12/Nov/2022:05:27:03 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:37.44.238.183 - - [12/Nov/2022:05:27:36 +0000] "POST /web_shell_cmd.gch HTTP/1.1" 404 157 "-" "Go-http-client/1.1"
::ffff:37.44.238.183 - - [12/Nov/2022:05:27:38 +0000] "POST /web_shell_cmd.gch HTTP/1.1" 404 157 "-" "Go-http-client/1.1"
::ffff:37.44.238.183 - - [12/Nov/2022:05:27:39 +0000] "POST /web_shell_cmd.gch HTTP/1.1" 404 157 "-" "Go-http-client/1.1"
::ffff:188.213.26.125 - - [12/Nov/2022:05:31:15 +0000] "GET /.svn/wc.db HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:35.0) Gecko/20100101 Firefox/35.0"
::ffff:104.152.52.127 - - [12/Nov/2022:05:46:12 +0000] "GET / HTTP/1.0" 200 58140 "-" "masscan/1.3 (https://github.com/robertdavidgraham/masscan)"
::ffff:67.160.201.88 - - [12/Nov/2022:05:56:18 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Client/20303 CFNetwork/1335.0.3 Darwin/21.6.0"
::ffff:135.125.246.189 - - [12/Nov/2022:06:03:54 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.189 - - [12/Nov/2022:06:03:54 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:45.79.171.66 - - [12/Nov/2022:06:08:10 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:37.139.53.82 - - [12/Nov/2022:06:11:12 +0000] "GET / HTTP/1.0" 200 58140 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4100.3 Safari/537.36"
::ffff:37.139.53.82 - - [12/Nov/2022:06:11:12 +0000] "POST /sendemail HTTP/1.0" 302 40 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4100.3 Safari/537.36"
::ffff:37.139.53.82 - - [12/Nov/2022:06:11:13 +0000] "GET /?err=error HTTP/1.0" 200 58692 "http://wadokikai.org/?err=error#signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4100.3 Safari/537.36"
::ffff:51.222.253.16 - - [12/Nov/2022:06:13:37 +0000] "GET /contact?s=1&ss=4 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:94.102.51.9 - - [12/Nov/2022:06:24:11 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
::ffff:205.210.31.47 - - [12/Nov/2022:06:51:07 +0000] "GET / HTTP/1.1" 200 58140 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:64.62.197.233 - - [12/Nov/2022:06:52:14 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"
::ffff:64.62.197.232 - - [12/Nov/2022:07:00:43 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0"
::ffff:66.249.66.54 - - [12/Nov/2022:07:08:24 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.56 - - [12/Nov/2022:07:08:25 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.52 - - [12/Nov/2022:07:08:32 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "https://wadokikai.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.52 - - [12/Nov/2022:07:08:32 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "https://wadokikai.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:205.210.31.182 - - [12/Nov/2022:07:09:05 +0000] "GET / HTTP/1.1" 200 58140 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:114.119.152.114 - - [12/Nov/2022:07:19:55 +0000] "GET /contact?s=1&ss=9 HTTP/1.1" 200 9997 "http://www.wadokikai.org/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:185.254.196.115 - - [12/Nov/2022:07:20:11 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.254.196.115 - - [12/Nov/2022:07:20:11 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:157.55.39.169 - - [12/Nov/2022:07:26:15 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:207.46.13.180 - - [12/Nov/2022:07:26:25 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:45.79.171.66 - - [12/Nov/2022:07:28:47 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:35.233.62.116 - - [12/Nov/2022:07:36:12 +0000] "GET / HTTP/1.1" 200 58140 "-" "python-requests/2.28.1"
::ffff:154.202.126.119 - - [12/Nov/2022:07:46:33 +0000] "HEAD / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36"
::ffff:51.222.253.15 - - [12/Nov/2022:07:47:53 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.7 - - [12/Nov/2022:07:47:54 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:135.125.246.189 - - [12/Nov/2022:07:48:19 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.189 - - [12/Nov/2022:07:48:19 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:139.162.215.70 - - [12/Nov/2022:07:48:56 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36"
::ffff:66.249.66.56 - - [12/Nov/2022:07:53:24 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:157.55.39.153 - - [12/Nov/2022:07:53:56 +0000] "GET /contact?s=1&ss=9 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:195.181.168.176 - - [12/Nov/2022:08:06:16 +0000] "GET /contact.html HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68"
::ffff:195.181.168.176 - - [12/Nov/2022:08:06:16 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68"
::ffff:195.181.168.176 - - [12/Nov/2022:08:06:17 +0000] "POST /sendemail HTTP/1.1" 302 94 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68"
::ffff:195.181.168.176 - - [12/Nov/2022:08:06:17 +0000] "GET /?msg=sent&s=1 HTTP/1.1" 200 58540 "http://wadokikai.org/sendemail" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68"
::ffff:66.249.66.200 - - [12/Nov/2022:08:15:54 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.198 - - [12/Nov/2022:08:38:24 +0000] "GET /schools HTTP/1.1" 200 97308 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:114.119.152.12 - - [12/Nov/2022:08:40:35 +0000] "GET /contact?s=1&ss=2 HTTP/1.1" 200 9997 "https://wadokikai.org/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:114.119.152.119 - - [12/Nov/2022:08:49:49 +0000] "GET /docs/Twenty%20guiding%20principles%20of%20Karate.pdf HTTP/1.1" 200 49483 "http://www.wadokikai.org/resources" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:66.249.66.54 - - [12/Nov/2022:09:03:23 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "Googlebot-Image/1.0"
::ffff:95.214.235.205 - - [12/Nov/2022:09:09:05 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:95.214.235.205 - - [12/Nov/2022:09:09:05 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:66.249.66.195 - - [12/Nov/2022:09:23:24 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.195 - - [12/Nov/2022:09:23:24 +0000] "GET /videos.php HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:45.79.171.66 - - [12/Nov/2022:09:30:51 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:94.102.61.8 - - [12/Nov/2022:09:34:03 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
::ffff:135.125.246.189 - - [12/Nov/2022:09:34:32 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.189 - - [12/Nov/2022:09:34:32 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:40.77.167.96 - - [12/Nov/2022:09:40:15 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:40.77.167.4 - - [12/Nov/2022:09:40:18 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:66.249.66.198 - - [12/Nov/2022:09:48:23 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
::ffff:185.246.220.20 - - [12/Nov/2022:09:49:50 +0000] "POST /GponForm/diag_Form?images/ HTTP/1.1" 404 158 "-" "Momentum"
::ffff:185.246.220.20 - - [12/Nov/2022:09:49:55 +0000] "GET / HTTP/1.1" 200 58140 "-" "-"
::ffff:150.158.99.217 - - [12/Nov/2022:09:50:05 +0000] "GET /xmlrpc.php HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:45.79.171.66 - - [12/Nov/2022:09:54:24 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:34.76.158.233 - - [12/Nov/2022:10:00:31 +0000] "GET / HTTP/1.1" 200 58140 "-" "python-requests/2.28.1"
::ffff:114.119.145.212 - - [12/Nov/2022:10:01:16 +0000] "GET /images/tournaments/NKDTournament.pdf HTTP/1.1" 200 3770165 "http://34.212.47.6/events" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:185.254.196.115 - - [12/Nov/2022:10:09:13 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.254.196.115 - - [12/Nov/2022:10:09:14 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:192.252.220.19 - - [12/Nov/2022:10:09:51 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68"
::ffff:192.252.220.19 - - [12/Nov/2022:10:09:54 +0000] "POST /sendemail HTTP/1.1" 302 94 "https://wadokikai.org" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68"
::ffff:192.252.220.19 - - [12/Nov/2022:10:09:54 +0000] "GET /?msg=sent&s=1 HTTP/1.1" 200 58540 "https://wadokikai.org/sendemail" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68"
::ffff:193.118.53.194 - - [12/Nov/2022:10:13:45 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:34.212.137.18 - - [12/Nov/2022:10:17:39 +0000] "GET /.git/config HTTP/1.1" 404 150 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.32 (KHTML, like Gecko) Chromium/25.0.1349.2 Chrome/25.0.1349.2 Safari/537.32 Epiphany/3.8.2"
::ffff:150.158.99.217 - - [12/Nov/2022:10:26:49 +0000] "GET /xmlrpc.php HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:167.94.138.47 - - [12/Nov/2022:10:30:56 +0000] "GET / HTTP/1.1" 200 58140 "-" "-"
::ffff:167.94.138.47 - - [12/Nov/2022:10:30:57 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:167.94.138.47 - - [12/Nov/2022:10:30:57 +0000] "PRI * HTTP/2.0" - - "-" "-"
::ffff:167.94.138.47 - - [12/Nov/2022:10:30:57 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:167.94.138.47 - - [12/Nov/2022:10:30:57 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:128.14.133.58 - - [12/Nov/2022:10:32:18 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:64.227.65.166 - - [12/Nov/2022:10:37:15 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
::ffff:174.129.73.239 - - [12/Nov/2022:10:45:44 +0000] "GET /.git/config HTTP/1.1" 404 150 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
::ffff:54.36.148.176 - - [12/Nov/2022:10:51:52 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.13 - - [12/Nov/2022:10:51:54 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:66.249.66.200 - - [12/Nov/2022:10:53:24 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.196 - - [12/Nov/2022:10:53:42 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "https://www.wadokikai.org/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/106.0.5249.119 Safari/537.36"
::ffff:66.249.66.198 - - [12/Nov/2022:10:53:42 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "https://www.wadokikai.org/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/106.0.5249.119 Safari/537.36"
::ffff:87.236.176.67 - - [12/Nov/2022:10:55:07 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
::ffff:87.236.176.169 - - [12/Nov/2022:10:55:12 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
::ffff:66.249.66.196 - - [12/Nov/2022:10:55:13 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Googlebot-Image/1.0"
::ffff:66.249.66.200 - - [12/Nov/2022:10:55:13 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Googlebot-Image/1.0"
::ffff:66.249.66.34 - - [12/Nov/2022:11:04:24 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
